"","state.abb","state.name","id","geo_id","year","name","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","population","median_hh_income_21"
"2005","MI","Michigan",78799,"2632020",2020,"gibraltar",15794354,328354,0,658752,6220507,0,0,0,321210,6368191,6397946,5000,NA
"2006","IL","Illinois",71721,"1717458",2020,"crest hill",55207550,2056314,10849223,6418,7075595,0,0,0,136216,24738523,23062677,20455,NA
"2007","IL","Illinois",64817,"1756926",2020,"ottawa",116851895,727467,51710791,0,46914992,0,0,0,0,39903842,38297326,18862,NA
"2008","IL","Illinois",73444,"1757381",2020,"palos heights",33546212,2040467,18784342,0,2062719,0,0,0,1889897,21599086,23547710,12062,NA
"2009","IL","Illinois",73446,"1757394",2020,"palos hills",51482899,2741691,39833967,0,968416,0,0,0,607696,23146643,17259553,18526,NA
"2010","MI","Michigan",78808,"2632300",2020,"gladstone",13708417,715002,6462571,0,0,0,0,0,315512,11787041,11066016,5261,NA
"2011","MI","Michigan",78810,"2632320",2020,"gladwin",2920318,181305,458393,0,0,0,0,0,89629,4852320,6258713,3073,NA
"2012","IL","Illinois",73450,"1757472",2020,"pana",1235479,15628,6108824,0,0,0,0,0,420000,6037778,6039097,5197,NA
"2013","IL","Illinois",1036291,"1757628",2020,"paris",25120990,226767,10768444,0,0,0,0,0,662925,10345981,11216050,8296,NA
"2014","IL","Illinois",224545,"1757654",2020,"park city",283964,33964,0,0,0,0,0,0,0,5032098,5142155,7891,NA
"2015","IL","Illinois",224331,"1757875",2020,"park ridge",98561217,3311453,63356091,622938,7117444,0,0,0,1974683,52577513,54163194,39643,NA
"2016","MI","Michigan",78823,"2632640",2020,"gobles",1043608,9957,0,0,0,0,0,0,17651,520675,621520,851,NA
"2017","IL","Illinois",73482,"1758239",2020,"paxton",1109046,1518,0,0,0,0,0,0,0,3401706,3676718,4452,NA
"2018","IL","Illinois",1035774,"1759000",2020,"peoria",763243293,20427287,375048476,0,32778728,0,0,0,10121048,339239816,190684879,113176,47287
"2019","IL","Illinois",71264,"1703948",2020,"barry",734423,9599,0,45173,0,0,0,0,0,1019796,1415696,1303,NA
"2020","MI","Michigan",78850,"2633280",2020,"grand blanc",12579941,540119,1479347,0,2917247,0,0,0,98464,8844835,8779215,8088,NA
"2021","IL","Illinois",73518,"1759234",2020,"peru",34109649,4418953,16399579,0,807328,0,0,0,887267,46557491,52004231,9946,NA
"2022","IL","Illinois",73520,"1759312",2020,"petersburg",2589239,248099,297368,0,0,0,0,0,0,2497829,2792908,2266,NA
"2023","MI","Michigan",64915,"2633340",2020,"grand haven",66113946,6707184,31789395,0,6184029,0,0,0,1459241,62901488,57962592,11014,NA
"2024","MI","Michigan",78860,"2633420",2020,"grand ledge",20067666,1809927,1360332,0,0,301665,0,0,252308,7947842,13036501,7793,NA
"2025","IL","Illinois",1267678,"1759884",2020,"pinckneyville",2548307,374812,1084584,0,0,0,0,0,96949,7473735,7561935,5069,NA
"2026","MI","Michigan",167745,"2634000",2020,"grand rapids",963014063,57756055,217559132,0,63949509,0,0,0,15366474,374879063,397077814,198893,59596
"2027","IL","Illinois",73551,"1760222",2020,"pittsfield",7604104,323663,635530,0,0,0,0,0,58192,7261958,6928985,4200,NA
"2028","MI","Michigan",78879,"2634160",2020,"grandville",33663499,4764133,8816908,0,3563960,0,0,0,891315,22098858,23367686,16086,NA
"2029","MI","Michigan",78881,"2634360",2020,"grant",2167389,32210,0,0,0,0,0,0,6141,1218392,1244892,956,NA
"2030","IL","Illinois",73562,"1760352",2020,"plano",10920061,813144,4699239,0,1322404,0,0,0,607131,12705270,11440938,11846,NA
"2031","IL","Illinois",55951,"1760937",2020,"polo",6935316,160217,72877,0,0,0,0,0,7854,2421508,2199065,2286,NA
"2032","IL","Illinois",73585,"1761015",2020,"pontiac",14525660,3771407,7497073,0,0,0,0,0,0,13527253,17659873,11169,NA
"2033","MI","Michigan",65654,"2634640",2020,"grayling",4576328,0,1295653,0,0,0,0,0,34001,4686732,4328465,1855,NA
"2034","IL","Illinois",71736,"1717887",2020,"crystal lake",125575440,7851827,62479523,0,5331664,0,0,0,3990602,66276019,68490834,40259,NA
"2035","IL","Illinois",73615,"1761899",2020,"princeton",51194922,2069718,15894175,0,7890748,0,0,0,729834,25143186,24147130,7831,NA
"2036","IL","Illinois",73621,"1761977",2020,"prophetstown",912096,0,0,0,0,0,0,0,0,1964410,1838501,1944,NA
"2037","IL","Illinois",73622,"1762016",2020,"prospect heights",27181486,1389177,12476604,0,1829611,0,0,0,371458,13873549,15657620,16049,NA
"2038","IL","Illinois",42480,"1762367",2020,"quincy",157838712,5234987,101840457,3907,12618808,0,0,0,3160959,62713805,62910117,39473,NA
"2039","IL","Illinois",71284,"1704351",2020,"beardstown",4238323,0,0,0,0,0,0,0,0,7479864,8041144,5956,NA
"2040","IL","Illinois",64819,"1704845",2020,"belleville",229155005,5254452,81469060,0,9970889,0,0,0,308638,62012109,66319315,42372,NA
"2041","IL","Illinois",71308,"1705092",2020,"belvidere",51023501,4792362,29103444,0,11264558,0,0,0,273060,28998514,26689872,25337,NA
"2042","PA","Pennsylvania",90017,"4216296",2020,"corry",20557336,256294,0,0,0,0,0,0,0,816954,1016880,6211,NA
"2043","MI","Michigan",34294,"2605920",2020,"battle creek",253327155,11844168,116241809,0,62558012,0,0,0,4328901,112491878,109508584,52709,NA
"2044","IL","Illinois",71313,"1705209",2020,"benld",105613,45764,0,0,0,0,0,0,0,1163514,1211953,1466,NA
"2045","MI","Michigan",90745,"2606020",2020,"bay city",152683113,7581621,48558881,0,51326870,0,0,0,4285608,65747316,93044687,32660,NA
"2046","IL","Illinois",44325,"1705300",2020,"benton",12957783,371399,4971007,0,0,0,0,0,326381,8257221,8183274,6717,NA
"2047","IL","Illinois",32794,"1705573",2020,"berwyn",306770070,12315927,76678312,151250,17392921,0,0,0,6118516,95702610,96317255,57234,NA
"2048","MI","Michigan",64913,"2635100",2020,"greenville",12598412,1540634,2190758,0,2601268,0,0,0,0,10289996,11913988,8810,NA
"2049","IL","Illinois",73670,"1763043",2020,"red bud",721830,0,0,0,0,0,0,0,0,10530699,10947544,3801,NA
"2050","MI","Michigan",78929,"2635480",2020,"grosse pointe",47875365,4088733,6167492,0,15767566,0,0,0,566096,14588517,13364373,5671,NA
"2051","IL","Illinois",32812,"1706613",2020,"bloomington",282639292,11695119,157897075,0,15832269,0,0,0,14213711,162720448,161502797,78699,71700
"2052","MI","Michigan",1267849,"2606660",2020,"beaverton",4398204,1064512,0,0,0,0,0,0,54529,2235326,1829776,1145,NA
"2053","MI","Michigan",78930,"2635520",2020,"grosse pointe farms",35546451,1388421,4769114,1916910,12147762,0,0,0,1781752,24418653,25826415,10149,NA
"2054","MI","Michigan",1238534,"2635540",2020,"grosse pointe park",55160621,5354985,23677958,0,18721586,0,0,0,874356,14785941,21832805,11601,NA
"2055","IL","Illinois",73779,"1765481",2020,"roodhouse",6030149,201855,12370,0,0,0,0,0,97736,4193149,3861926,1575,NA
"2056","MI","Michigan",155014,"2682453",2020,"grosse pointe shores",26468924,607835,10414346,0,8429734,0,0,0,538697,9373461,9577093,2651,NA
"2057","MI","Michigan",46530,"2612060",2020,"burton",67351455,2556968,28096921,0,7913232,0,0,0,557647,28137926,35483849,29706,NA
"2058","IL","Illinois",71754,"1718420",2020,"dallas city",453963,0,85936,0,0,0,0,0,0,702000,933290,812,NA
"2059","MI","Michigan",78934,"2635580",2020,"grosse pointe woods",121922140,2757061,48668608,0,35385105,0,0,0,1043936,25132641,31827148,16487,NA
"2060","IL","Illinois",73739,"1764707",2020,"robinson",8491758,87889,0,0,0,0,0,0,0,6413713,6803006,7149,NA
"2061","IL","Illinois",44019,"1764746",2020,"rochelle",44072381,5696975,13507753,0,679504,0,0,0,880887,57827126,75169105,9453,NA
"2062","IL","Illinois",73749,"1764928",2020,"rock falls",49953676,2690518,14747087,0,1765419,0,0,0,661506,25314203,26868893,8793,NA
"2063","IL","Illinois",32817,"1765000",2020,"rockford",557504222,18323621,316078790,0,39998717,0,0,0,8893199,253215883,286174788,148662,44525
"2064","IL","Illinois",189339,"1718563",2020,"danville",139273446,1442137,123110150,0,7836268,0,0,0,1822611,52037947,54005886,29207,NA
"2065","IL","Illinois",57229,"1765078",2020,"rock island",354924917,8362823,160203007,4698124,22341622,0,0,0,4613641,92988221,79786388,37109,NA
"2066","MI","Michigan",52192,"2636280",2020,"hamtramck",76806237,2697789,59821668,0,6072479,0,0,0,1620484,14087601,27700029,28433,NA
"2067","IL","Illinois",73773,"1765338",2020,"rolling meadows",103796615,3576040,66656759,0,7530770,0,0,0,4054427,46394995,54245147,24194,NA
"2068","MI","Michigan",64911,"2636300",2020,"hancock",16130232,1172843,1886874,0,0,0,0,0,0,10606176,10712963,4494,NA
"2069","IL","Illinois",71768,"1718628",2020,"darien",35169934,2237443,24649077,0,1886650,0,0,0,709381,27324343,25096443,22048,NA
"2070","IL","Illinois",73799,"1765897",2020,"rosiclare",1911965,50429,0,0,0,0,0,0,0,1072669,1384517,981,NA
"2071","MI","Michigan",78973,"2636460",2020,"harbor beach",10003599,107982,2966263,0,1263935,0,0,0,188906,5196268,5913758,1603,NA
"2072","IL","Illinois",42637,"1718823",2020,"decatur",365036706,13923969,154081628,0,13405151,0,0,0,6896844,125959410,142221027,70901,40368
"2073","MI","Michigan",78983,"2636700",2020,"harper woods",93911658,2064780,31799127,0,35873380,0,0,0,1020629,22639543,24259458,15492,NA
"2074","PA","Pennsylvania",126386,"4244128",2020,"lock haven",37122473,1342532,0,0,10669110,0,0,0,113683,11551388,11311891,8111,NA
"2075","MI","Michigan",77978,"2612320",2020,"cadillac",16478467,852861,6799106,0,930325,0,0,0,534107,14755965,14282313,10368,NA
"2076","MI","Michigan",77724,"2606900",2020,"belding",5177103,139895,1335479,0,532825,0,0,0,191357,6462868,6921640,5938,NA
"2077","IL","Illinois",100153,"1719161",2020,"dekalb",160141109,10507781,90068592,0,35668744,0,0,0,5018060,68004861,66664013,40301,NA
"2078","IL","Illinois",71397,"1707770",2020,"braidwood",12014894,243115,2770753,574666,0,0,0,0,479331,8012206,7820039,6195,NA
"2079","IL","Illinois",71400,"1707913",2020,"breese",4205009,17630,0,0,0,0,0,0,0,13897115,14818547,4642,NA
"2080","MI","Michigan",77730,"2607020",2020,"belleville",7679886,186448,3762382,0,1924588,0,0,0,90340,2729815,4720975,4007,NA
"2081","IL","Illinois",71405,"1708186",2020,"bridgeport",2723638,29570,0,0,0,0,0,0,0,1331251,1779753,1810,NA
"2082","IL","Illinois",71802,"1719226",2020,"delavan",239940,26257,0,0,0,0,0,0,0,1768521,1652514,1576,NA
"2083","IL","Illinois",71427,"1708706",2020,"brookport",1716607,36607,0,0,0,0,0,0,0,1374540,1034777,725,NA
"2084","MI","Michigan",64909,"2607520",2020,"benton harbor",30539741,1957247,17001753,0,0,0,0,0,347173,13206428,13372852,9102,NA
"2085","IL","Illinois",71452,"1709577",2020,"bunker hill",4588137,641957,611834,0,0,0,0,0,0,2069686,2165584,1630,NA
"2086","IL","Illinois",32796,"1719642",2020,"des plaines",231830513,17177018,172829457,6412904,0,20434948,0,0,4800143,118799210,121453050,60673,NA
"2087","IL","Illinois",1036287,"1709642",2020,"burbank",111117870,1279853,90684402,1712493,8096466,0,0,0,882401,26081066,27883311,29450,NA
"2088","PA","Pennsylvania",87416,"4221648",2020,"easton",117347752,2402826,27603727,0,11728715,0,0,0,3239865,48117480,50033007,28126,NA
"2089","MI","Michigan",77761,"2607660",2020,"berkley",34951529,1668943,17908425,0,12227347,0,0,0,886014,21222678,23855529,15192,NA
"2090","IL","Illinois",71470,"1710110",2020,"bushnell",3336928,1127667,191039,0,0,0,0,0,0,7699847,8279395,2721,NA
"2091","IL","Illinois",71478,"1710240",2020,"byron",6546859,14857,1041919,0,0,0,0,0,0,4179706,4931127,3790,NA
"2092","IL","Illinois",71489,"1710383",2020,"cairo",41788,1491,0,0,0,0,0,0,0,3151459,3298882,1739,NA
"2093","IL","Illinois",1036288,"1710487",2020,"calumet city",364132376,7325422,178832470,1948939,123139283,0,0,0,2843452,79802807,59598811,36045,NA
"2094","PA","Pennsylvania",45599,"4224000",2020,"erie",484393603,5595645,147930954,0,29609311,0,0,0,7877982,151314922,148380141,94849,43186
"2095","MI","Michigan",100174,"2607960",2020,"bessemer",5517147,384804,863190,0,0,0,0,0,49153,3294213,3913206,1804,NA
"2096","IL","Illinois",71507,"1711007",2020,"canton",13560368,14520,2821663,0,9237550,0,0,0,0,17952827,20306056,13320,NA
"2097","IL","Illinois",73827,"1766339",2020,"rushville",1079435,0,612762,0,0,0,0,0,0,3084030,3580888,3003,NA
"2098","MI","Michigan",100175,"2636800",2020,"harrison",9734098,32439,1409327,0,246442,0,0,0,0,3553086,3304719,2147,NA
"2099","IL","Illinois",74062,"1766794",2020,"saint elmo",470034,14140,0,0,0,0,0,0,0,1709248,2422564,1253,NA
"2100","IL","Illinois",224097,"1767236",2020,"salem",18948493,722176,10799871,0,1611397,0,0,0,511403,14273362,13901200,7284,NA
"2101","MI","Michigan",78992,"2636860",2020,"harrisville",1360292,30292,0,0,0,0,0,0,0,996730,1119132,438,NA
"2102","MI","Michigan",78997,"2636920",2020,"hart",3035562,610278,0,0,1942159,0,0,0,221672,10125570,10063352,2052,NA
"2103","IL","Illinois",73853,"1767548",2020,"sandwich",1768957,0,18316238,0,0,0,0,0,0,6843449,6906396,7224,NA
"2104","MI","Michigan",79002,"2636960",2020,"hartford",3448379,554602,0,0,0,0,0,0,128616,2779449,2655471,2515,NA
"2105","MI","Michigan",77802,"2608300",2020,"big rapids",16138019,1600868,6774014,0,0,0,0,0,621559,16274818,20227901,7732,NA
"2106","IL","Illinois",71514,"1711163",2020,"carbondale",87914149,3823868,48958707,0,12260270,0,0,0,2820907,42571224,40969580,21869,NA
"2107","IL","Illinois",58269,"1711202",2020,"carlinville",959256,221529,4187665,0,0,0,0,0,0,6358015,6398899,5705,NA
"2108","IL","Illinois",71816,"1720162",2020,"dixon",47180924,1126464,27534560,0,8045362,0,0,0,559083,22297369,21663681,15290,NA
"2109","IL","Illinois",71519,"1711228",2020,"carlyle",5706237,637152,1657786,0,0,0,0,0,185892,9556394,10173957,3254,NA
"2110","MI","Michigan",77819,"2608640",2020,"birmingham",58037784,7532928,25387887,0,12498057,0,0,0,0,51994199,67571549,21817,NA
"2111","IL","Illinois",71535,"1711462",2020,"carrollton",1187300,33013,502403,0,0,0,0,0,0,2567587,2819106,2483,NA
"2112","IL","Illinois",71537,"1711514",2020,"carterville",2948340,65145,0,0,0,0,0,0,0,6056576,6759359,5856,NA
"2113","IL","Illinois",71539,"1711527",2020,"carthage",1315783,145207,0,38703,0,0,0,0,0,2256844,3207976,2498,NA
"2114","IL","Illinois",32793,"1711618",2020,"casey",21475920,1033776,1229110,0,5854199,0,0,0,123015,10513398,9880214,2413,NA
"2115","IL","Illinois",71560,"1712164",2020,"centralia",6365458,1034304,1602896,0,387098,0,0,0,1515223,19533902,20322972,12178,NA
"2116","MI","Michigan",77838,"2609180",2020,"bloomfield hills",34107080,1261005,8225850,0,7318867,0,0,0,399913,15666661,18550347,4452,NA
"2117","IL","Illinois",57129,"1767821",2020,"savanna",6155346,6100,0,0,0,0,0,0,0,3390938,6884091,2784,NA
"2118","MI","Michigan",79012,"2637120",2020,"hastings",20287061,312572,9305905,0,9605704,0,0,0,239028,10155509,9758381,7512,NA
"2119","IL","Illinois",43786,"1712385",2020,"champaign",206412287,18070858,91991559,0,16421773,0,0,0,7311881,117192511,112337898,88293,53410
"2120","PA","Pennsylvania",42368,"4232800",2020,"harrisburg",221821747,20551657,0,30507040,132759020,0,0,0,6766620,59327775,87395722,50088,NA
"2121","IL","Illinois",71583,"1712567",2020,"charleston",64601944,1325539,49640929,32960,2633694,0,0,0,2020681,23893586,22962288,17280,NA
"2122","IL","Illinois",71593,"1712931",2020,"chenoa",2377674,155827,291100,0,0,0,0,0,0,2169941,2158980,1720,NA
"2123","MI","Michigan",104098,"2609820",2020,"boyne city",11779669,457294,1501625,0,127739,0,0,0,187823,9209174,10974600,3813,NA
"2124","IL","Illinois",71600,"1713139",2020,"chester",8317391,351879,1413611,0,1985212,0,0,0,406067,9314550,10809572,6828,NA
"2125","IL","Illinois",32795,"1714000",2020,"chicago",69251891000,4835603000,32958251000,0,1963340000,0,42486362000,0,0,10177766000,11215375000,2746352,66576
"2126","IL","Illinois",71606,"1714026",2020,"chicago heights",220889160,4706143,125576855,1327182,18234145,0,0,0,2855841,61523656,67507815,27481,NA
"2127","PA","Pennsylvania",87429,"4234064",2020,"hermitage",55252677,1367016,0,1593765,3558591,0,0,0,0,20512860,21147270,16231,NA
"2128","IL","Illinois",71612,"1714117",2020,"chillicothe",950875,36572,3064889,0,0,0,0,0,0,5616524,4790373,6131,NA
"2129","IL","Illinois",71617,"1714273",2020,"chrisman",829813,22755,112375,0,0,0,0,0,17058,865988,1229884,1308,NA
"2130","IL","Illinois",71619,"1714286",2020,"christopher",343011,102010,170303,0,0,0,0,0,0,2749109,2712879,2690,NA
"2131","IL","Illinois",100158,"1768705",2020,"sesser",5618369,71690,134503,0,0,0,0,0,7941,2707736,3204859,1889,NA
"2132","MI","Michigan",1239972,"2637420",2020,"hazel park",105825818,4856164,40765278,0,49934494,0,0,0,1000545,8960940,31667766,14988,NA
"2133","IL","Illinois",53083,"1769082",2020,"shawneetown",2288853,126860,0,101476,0,0,0,0,0,1435344,1560991,1054,NA
"2134","IL","Illinois",73928,"1769186",2020,"shelbyville",1135353,575,0,0,0,0,0,0,0,5014507,6436671,4668,NA
"2135","IL","Illinois",71645,"1715001",2020,"clinton",8930020,404908,2159855,0,1229704,0,0,0,510336,9458903,10208558,6988,NA
"2136","MI","Michigan",77902,"2610580",2020,"bridgman",5701153,404486,691313,0,0,0,0,0,53908,4344015,3787382,2095,NA
"2137","MI","Michigan",77905,"2610620",2020,"brighton",28466177,2274406,9408957,0,9337788,0,0,0,752458,13474526,15965724,7450,NA
"2138","IL","Illinois",71658,"1715352",2020,"coffeen",0,0,0,0,0,0,0,0,0,511541,517477,642,NA
"2139","IL","Illinois",71659,"1715378",2020,"colchester",2613380,27413,220075,0,0,0,0,0,0,1165280,1291541,1111,NA
"2140","IL","Illinois",71667,"1715599",2020,"collinsville",138454743,4105476,53421108,833017,21169906,0,0,0,2051481,68280329,45794727,24365,NA
"2141","PA","Pennsylvania",37731,"4238288",2020,"johnstown",52308348,711272,714576,0,19958315,0,0,0,983172,21958526,7026185,18414,NA
"2142","IL","Illinois",71672,"1715664",2020,"colona",8363533,456248,3582553,0,528836,0,0,0,0,4556264,5103149,5047,NA
"2143","MI","Michigan",77914,"2610860",2020,"bronson",1295282,220972,730140,0,0,0,0,0,63170,3613078,3555708,2303,NA
"2144","IL","Illinois",71675,"1715833",2020,"columbia",8548408,1030623,2968972,349034,0,0,0,0,314826,14140954,16535963,11009,NA
"2145","MI","Michigan",93463,"2611180",2020,"brown city",523890,36309,0,0,0,0,0,0,0,1525727,1676540,1302,NA
"2146","IL","Illinois",1036292,"1769979",2020,"silvis",23287652,987681,10273719,25308,4110539,0,0,0,269999,13147292,12788871,7998,NA
"2147","IL","Illinois",32818,"1770590",2020,"south beloit",39164559,3570067,4542480,742277,0,0,0,0,159048,7544536,10832934,7987,NA
"2148","MI","Michigan",1239973,"2638180",2020,"highland park",62886749,5365025,34981460,0,5000911,0,0,0,338051,26354914,30435265,8980,NA
"2149","MI","Michigan",45340,"2638460",2020,"hillsdale",15460668,1998262,5513005,0,0,0,0,0,409784,21675803,25931773,8036,NA
"2150","MI","Michigan",79076,"2638640",2020,"holland",264641267,16969254,15214350,0,5173846,0,0,0,3141722,139090838,172110307,34368,NA
"2151","IL","Illinois",65539,"1771448",2020,"sparta",29287274,2215524,1061024,0,246636,0,0,0,510978,7934735,9102375,4096,NA
"2152","IL","Illinois",32814,"1772000",2020,"springfield",1500620658,48706769,459933073,27721,260080588,0,0,0,22070530,416479447,431767599,114414,62505
"2153","IL","Illinois",74044,"1772156",2020,"spring valley",10944404,204407,5623809,0,0,0,0,0,0,6656483,7301040,5569,NA
"2154","IL","Illinois",74083,"1772403",2020,"staunton",8412831,113928,0,0,0,0,0,0,0,4261626,4874101,5055,NA
"2155","IL","Illinois",32807,"1766703",2020,"st charles",246749823,11437021,75872819,218970,4580001,0,0,0,4070846,128739255,130943577,33078,NA
"2156","IL","Illinois",71708,"1716873",2020,"countryside",58766465,2000065,15530216,8775,1136283,0,0,0,695694,17785562,20530908,6426,NA
"2157","IL","Illinois",74063,"1766833",2020,"st francisville",663934,31911,0,0,0,0,0,0,0,698509,1041692,568,NA
"2158","MI","Michigan",78023,"2613420",2020,"caro",4577684,330969,0,226844,0,0,0,0,57412,5347571,6588849,4322,NA
"2159","MI","Michigan",34300,"2639360",2020,"houghton",19017457,889308,971530,0,977839,0,0,0,311717,8896845,9612205,8387,NA
"2160","MI","Michigan",79126,"2639540",2020,"howell",39294504,1360880,11377778,0,12044721,0,0,0,308513,16453080,16935924,10071,NA
"2161","IL","Illinois",32810,"1773170",2020,"streator",66856309,815858,37092663,0,9660067,0,0,0,711207,20922179,19924943,12501,NA
"2162","MI","Michigan",79134,"2639720",2020,"hudson",6121731,275128,0,0,0,0,0,0,37496,5315513,4801827,2423,NA
"2163","SC","South Carolina",38285,"4530895",2020,"greenwood",22947531,1145205,17474737,0,1113767,0,0,0,844162,17382486,21284813,22552,NA
"2164","IL","Illinois",71845,"1721267",2020,"du quoin",3598526,242671,0,0,0,0,0,0,348787,7521566,8058392,5831,NA
"2165","IN","Indiana",196724,"1859328",2020,"peru",0,0,0,0,0,0,0,0,0,66603202,71300473,10963,NA
"2166","IN","Indiana",196726,"1861092",2020,"portage",0,0,0,0,0,0,0,0,0,127039417,138365133,37929,NA
"2167","MI","Michigan",79731,"2652940",2020,"melvindale",54437927,1823723,27741419,3067430,21746658,2095767,0,0,381127,8085143,18587966,12857,NA
"2168","IN","Indiana",400246,"1861236",2020,"portland",0,0,0,0,0,0,0,0,0,17547562,19798372,6323,NA
