"","state.abb","state.name","id","geo_id","year","name","total_liabilities","net_pension_liability","net_opeb_liability","current_liabilities","net_pension_assets","net_opeb_assets","total_assets","expenses","revenues","population","urban_pop","pct_urban_pop","median_hh_income_21"
"172","NJ","New Jersey",43829,"34013",2020,"essex county",1244720579,0,0,0,0,0,0,970983653,1008216197,862782,863609,0.999862225144953,66191
"173","NJ","New Jersey",43829,"34013",2021,"essex county",853905018,0,0,0,0,0,0,934915605,985000215,862782,863609,0.999862225144953,66191
"174","NJ","New Jersey",43829,"34013",2022,"essex county",1333822760,0,0,0,0,0,1333822760,940128190,980178939,862782,863609,0.999862225144953,66191
"175","PA","Pennsylvania",164478,"42091",2020,"montgomery county",660085418,83324020,0,111189435,0,0,722345190,728547177,808381108,856559,827974,0.966634872564803,102648
"176","PA","Pennsylvania",164478,"42091",2021,"montgomery county",859012113,53257603,0,281934127,0,0,990888447,886852943,944719650,856559,827974,0.966634872564803,102648
"177","MD","Maryland",189872,"24005",2020,"baltimore county",8640980000,1831608000,1696611000,461723000,0,0,5697653000,3473559000,3167797000,854554,793614,0.928708595903035,80159
"178","MD","Maryland",189872,"24005",2021,"baltimore county",9130642000,2019377000,1937925000,431079000,0,0,5942218000,3490982000,3390494000,854554,793614,0.928708595903035,80159
"179","MD","Maryland",189872,"24005",2022,"baltimore county",8925251000,1592201000,1993525000,453369000,0,0,6493670000,3386482000,3604481000,854554,793614,0.928708595903035,80159
"180","CA","California",149441,"06111",2020,"ventura county",2147171000,677172000,131699000,476098000,0,1713000,3839991000,2098094000,2164226000,843843,815432,0.966331414729991,95819
"181","CA","California",149441,"06111",2021,"ventura county",2202431000,809287000,194562000,469649000,0,1858000,3837989000,2317724000,2448419000,843843,815432,0.966331414729991,95819
"182","CA","California",149441,"06111",2022,"ventura county",1596782000,15480000,161283000,562232000,489891000,3499000,4915897000,1989882000,2521533000,843843,815432,0.966331414729991,95819
"183","OH","Ohio",36884,"39061",2020,"hamilton county",2670799000,741809000,218552000,189713000,17322000,0,4467828000,1430020000,1445009000,830625,810853,0.976179784479178,64087
"184","OH","Ohio",36884,"39061",2021,"hamilton county",2164060000,239988000,0,333244000,3564000,59749000,4796424000,1016816000,1461511000,830625,810853,0.976179784479178,64087
"185","OH","Ohio",36884,"39061",2022,"hamilton county",2119322000,428421000,0,301302000,5156000,79527000,4850595000,1194765000,1472060000,830625,810853,0.976179784479178,64087
"186","WA","Washington",39536,"53061",2020,"snohomish county",658828081,64783002,4929447,129803339,21308309,0,2344961772,770069215,854744997,827947,730291,0.882039767765717,99650
"187","WA","Washington",39536,"53061",2021,"snohomish county",654806038,15321883,4651634,185816843,203745902,0,2754184798,707312564,958233278,827947,730291,0.882039767765717,99650
"188","WA","Washington",39536,"53061",2022,"snohomish county",767026252,34425940,3574222,233167166,82806194,0,3227446015,807727967,931974469,827947,730291,0.882039767765717,99650
"189","TX","Texas",38625,"48157",2020,"fort bend county",1449434641,47941506,597396893,155833372,0,0,2686984056,604058894,759862848,822779,783302,0.9520199227253,98070
"190","TX","Texas",38625,"48157",2021,"fort bend county",1661443258,78846469,634919158,168264845,0,0,3378966132,665679723,1166565573,822779,783302,0.9520199227253,98070
"191","TX","Texas",38625,"48157",2022,"fort bend county",1483281134,0,495366734,158164995,32298711,0,3724274303,622136333,873511068,822779,783302,0.9520199227253,98070
"192","OR","Oregon",103191,"41051",2020,"multnomah county",1265422000,581413000,121091000,170272000,0,0,1983688000,1357839000,1373076000,815429,804977,0.987183417787959,77851
"193","OR","Oregon",103191,"41051",2021,"multnomah county",1929819000,728099000,126633000,288051000,0,24425000,2608100000,1726504000,1687490000,815429,804977,0.987183417787959,77851
"194","OR","Oregon",103191,"41051",2022,"multnomah county",1620060000,396720000,123162000,345769000,0,8991000,3023123000,1765692000,2174778000,815429,804977,0.987183417787959,77851
"195","OK","Oklahoma",159854,"40109",2020,"oklahoma county",407711309,11866832,341340034,26993632,0,0,276984576,143243674,201157773,796567,735843,0.924086892747886,57890
"196","OK","Oklahoma",159854,"40109",2021,"oklahoma county",442422773,9502733,308520735,103024442,0,0,309959369,188010498,163412031,796567,735843,0.924086892747886,57890
"197","OK","Oklahoma",159854,"40109",2022,"oklahoma county",519321289,9589446,313471344,180925306,NA,NA,378338607,159563132,167461530,796567,735843,0.924086892747886,57890
"198","KY","Kentucky",115965,"21111",2020,"jefferson county",2335363514,1158168356,295693343,84027033,0,0,2573461783,968529820,989561189,782956,770185,0.98367240593178,60636
"199","KY","Kentucky",115965,"21111",2021,"jefferson county",2477366174,1209969000,371956000,104708561,0,0,2779606755,1098801319,1159936135,782956,770185,0.98367240593178,60636
"200","KY","Kentucky",115965,"21111",2022,"jefferson county",2400797800,1029232000,310565000,94866508,0,0,3127894325,1070721978,1262234798,782956,770185,0.98367240593178,60636
"201","CA","California",31712,"06077",2020,"san joaquin county",2227446646,1584683469,129969434,257288477,0,0,2527746626,1684207695,1759228543,779227,718832,0.922486599001839,79598
"202","CA","California",31712,"06077",2021,"san joaquin county",2216013213,1573255627,103570248,287495573,0,0,2839420628,1752992966,2008743593,779227,718832,0.922486599001839,79598
"203","CA","California",31712,"06077",2022,"san joaquin county",1882102114,1137961048,81333690,367241962,0,0,3150708217,1742721012,2072021532,779227,718832,0.922486599001839,79598
"204","GA","Georgia",1266590,"13067",2020,"cobb county",1816539766,667140390,178505026,201495859,0,0,6742244894,1083522938,1224138472,766160,766109,0.99994779083442,87532
"205","GA","Georgia",1266590,"13067",2021,"cobb county",1595747561,557302031,154309832,188056148,0,0,6825741061,1085394612,1273760842,766160,766109,0.99994779083442,87532
"206","GA","Georgia",1266590,"13067",2022,"cobb county",1931904436,785875583,213167041,284774704,0,0,7046301112,1195894874,1327837805,766160,766109,0.99994779083442,87532
"207","CA","California",31714,"06081",2020,"san mateo county",1979736000,582014000,93292000,577795000,0,0,4151581000,1925470000,2201904000,764432,751407,0.982948346637155,131151
"208","CA","California",31714,"06081",2021,"san mateo county",2309401000,831037000,58418000,553553000,0,0,4583619000,2177325000,2464709000,764432,751407,0.982948346637155,131151
"209","CA","California",31714,"06081",2022,"san mateo county",1672083000,99609000,547000,657660000,0,14790000,5130034000,1985390000,2486652000,764432,751407,0.982948346637155,131151
"210","GA","Georgia",32445,"13089",2020,"dekalb county",2814715000,845083000,611429000,235264000,0,0,4353200000,1189813000,1228257000,764386,763175,0.998420946594765,70756
"211","GA","Georgia",32445,"13089",2021,"dekalb county",2745535000,717694000,609092000,307546000,0,0,4407776000,1060916000,1289439000,764386,763175,0.998420946594765,70756
"212","GA","Georgia",32445,"13089",2022,"dekalb county",3321579000,1170291000,421340000,352782000,0,0,4889631000,1208686000,1383107000,764386,763175,0.998420946594765,70756
"213","FL","Florida",32242,"12071",2020,"lee county",2530890000,585079000,807852000,204592000,0,0,5275482000,1281787000,1299023000,760820,730937,0.960720115874672,66426
"214","FL","Florida",32242,"12071",2021,"lee county",1971942000,185941000,652769000,252454000,0,0,5477249000,1250695000,1471737000,760820,730937,0.960720115874672,66426
"215","FL","Florida",32242,"12071",2022,"lee county",2617928000,491165000,590557000,347604000,0,0,6222601000,1365573000,1531305000,760820,730937,0.960720115874672,66426
"216","NY","New York",43310,"36055",2020,"monroe county",2108989000,271901000,608043000,328043000,0,0,1821604000,1663163000,1647068000,759444,697775,0.918798382498752,66003
"217","NY","New York",43310,"36055",2021,"monroe county",1756290000,1546000,526739000,358055000,0,0,1906414000,1677291000,1799637000,759444,697775,0.918798382498752,66003
"218","NY","New York",43310,"36055",2022,"monroe county",1764413000,194000,421149000,451053000,90821000,0,2226677000,1669037000,1850800000,759444,697775,0.918798382498752,66003
"219","CO","Colorado",31965,"08041",2020,"el paso county",802181693,485244387,138991599,36876174,0,0,843973591,529071537,543782241,730402,655526,0.897495190958317,79094
"220","CO","Colorado",31965,"08041",2021,"el paso county",561363272,157726231,177433869,99419728,0,0,981104122,411539647,468200634,730402,655526,0.897495190958317,79094
"221","CO","Colorado",31965,"08041",2022,"el paso county",612505377,219998638,129120022,141220141,0,0,1084763453,424241371,473244502,730402,655526,0.897495190958317,79094
"222","MA","Massachusetts",116575,"25021",2020,"norfolk county",105376198,30650254,55376593,2226019,0,0,53572033,41107208,34165053,725999,711300,0.979777707681055,114658
"223","MA","Massachusetts",116575,"25021",2021,"norfolk county",99094039,26064827,47116906,9431880,0,0,62987580,38281994,38756308,725999,711300,0.979777707681055,114658
"224","FL","Florida",1268842,"12105",2020,"polk county",1366570778,519641860,198094593,167107092,0,0,4918498326,952903062,972172473,725041,646127,0.891153113043862,56344
"225","FL","Florida",1268842,"12105",2021,"polk county",990797933,155096480,186387615,228272310,0,0,5127499654,776750167,1019623557,725041,646127,0.891153113043862,56344
"226","FL","Florida",1268842,"12105",2022,"polk county",1348579114,418623364,208784936,315279229,0,0,5341285123,874988415,995110961,725041,646127,0.891153113043862,56344
"227","NJ","New Jersey",35620,"34017",2020,"hudson county",141205886,247717198,471436462,104034009,0,0,287209909,735243231,774659279,724857,724854,1,79159
"228","NJ","New Jersey",35620,"34017",2021,"hudson county",137783794,185364574,676531494,123230337,0,0,338464055,713737751,744380324,724857,724854,1,79159
"229","NJ","New Jersey",35620,"34017",2022,"hudson county",153968929,241964470,672080872,139415099,0,0,1055534451,689844172,735647146,724857,724854,1,79159
"230","MO","Missouri",35114,"29095",2020,"jackson county",544917604,46067941,5636802,71189070,0,0,905671072,357086121,379903957,717206,686587,0.957310611764575,63282
"231","MO","Missouri",35114,"29095",2021,"jackson county",515860591,720855,5721309,111293420,0,0,950326614,309714604,348937104,717206,686587,0.957310611764575,63282
"232","MO","Missouri",35114,"29095",2022,"jackson county",551730468,44377642,4547369,137339385,0,0,1014592997,326204037,391924013,717206,686587,0.957310611764575,63282
"233","CO","Colorado",1266289,"08031",2020,"denver county",11288224000,1699959000,249680000,713552000,17721000,0,15522618000,3671950000,3707605000,715538,715418,0.999854651569064,81262
"234","CO","Colorado",1266289,"08031",2021,"denver county",12287597000,1764486000,253829000,926765000,65973000,0,17112420000,3707999000,4128337000,715538,715418,0.999854651569064,81262
"235","CO","Colorado",1266289,"08031",2022,"denver county",14054059000,1454425000,244985000,1119786000,156920000,0,20109860000,3703766000,4136851000,715538,715418,0.999854651569064,81262
"236","IL","Illinois",1036299,"17097",2020,"lake county",412208585,47434620,18804476,89750647,0,0,1869159268,500239632,561961256,714351,704232,0.985847115247318,95895
"237","IL","Illinois",1036299,"17097",2021,"lake county",389533644,0,18696673,134600460,39077298,0,2005498725,436713723,541263230,714351,704232,0.985847115247318,95895
"238","IL","Illinois",1036299,"17097",2022,"lake county",465347553,0,19634133,197899756,158816041,0,2287309423,427662869,556486962,714351,704232,0.985847115247318,95895
"239","IL","Illinois",32790,"17197",2020,"will county",635030409,130130559,43959176,64412446,0,0,1346030025,399942073,477328660,696362,662409,0.951251875839191,93994
"240","IL","Illinois",32790,"17197",2021,"will county",641931750,44960011,53068222,112161000,0,0,1491889542,355212810,449231264,696362,662409,0.951251875839191,93994
"241","IL","Illinois",32790,"17197",2022,"will county",656302779,3257375,50988576,181140231,51426809,0,1707575145,303254753,450040361,696362,662409,0.951251875839191,93994
"242","NM","New Mexico",35908,"35001",2020,"bernalillo county",802443844,325383442,96053173,118220605,0,0,1196661005,446263842,492791899,676438,649512,0.960185913394161,59723
"243","NM","New Mexico",35908,"35001",2021,"bernalillo county",940238572,378957607,120642605,141339086,0,0,1347375861,440372419,542770563,676438,649512,0.960185913394161,59723
"244","NM","New Mexico",35908,"35001",2022,"bernalillo county",806023552,234892180,95808405,204159486,0,0,1478016698,469291512,559608211,676438,649512,0.960185913394161,59723
"245","AL","Alabama",1265667,"01073",2020,"jefferson county",2965742000,0,119964000,191938000,142088000,0,3706359000,803857000,789214000,674355,593276,0.879290847624426,55210
"246","AL","Alabama",1265667,"01073",2021,"jefferson county",2988585557,0,115072977,199430718,121961328,0,3684590182,807964115,802308405,674355,593276,0.879290847624426,55210
"247","AL","Alabama",1265667,"01073",2022,"jefferson county",3160364524,0,117668334,260293013,265102822,0,3943827673,819402382,798799650,674355,593276,0.879290847624426,55210
"248","OK","Oklahoma",37333,"40143",2020,"tulsa county",248720189,101018575,3994591,16143588,0,0,614212270,216565063,329527316,669272,634925,0.948670136071803,59232
"249","OK","Oklahoma",37333,"40143",2021,"tulsa county",278870421,138553911,0,17493788,0,0,605024334,318341854,294612937,669272,634925,0.948670136071803,59232
"250","OK","Oklahoma",37333,"40143",2022,"tulsa county",233051819,110215585,NA,33263979,NA,NA,656937149,251208269,306890059,669272,634925,0.948670136071803,59232
"251","UT","Utah",39292,"49049",2020,"utah county",328192274,24085947,8261379,59635967,0,0,836417646,71794472,332859563,659392,631512,0.957708458763207,86597
"252","UT","Utah",39292,"49049",2021,"utah county",339808840,9825653,8226676,96572119,416277,0,967388113,291628989,397124865,659392,631512,0.957708458763207,86597
"253","UT","Utah",39292,"49049",2022,"utah county",349027567,0,6543375,128632167,28151124,0,1093755189,346479843,444665119,659392,631512,0.957708458763207,86597
"254","MI","Michigan",34271,"26081",2020,"kent county",258942401,0,20274392,52041949,56763648,0,820400220,402892482,462703732,657984,551457,0.838113664065753,71933
"255","MI","Michigan",34271,"26081",2021,"kent county",327844737,0,19822380,110727743,87473853,0,960618517,352782608,424398985,657984,551457,0.838113664065753,71933
"256","MI","Michigan",34271,"26081",2022,"kent county",516826360,130987955,22376361,173721069,0,0,979419965,414111433,417949271,657984,551457,0.838113664065753,71933
"257","CO","Colorado",31951,"08005",2020,"arapahoe county",435652646,208374554,0,52349020,0,0,1285747483,500917109,509757461,655058,641552,0.979364037431114,84308
